condition,row_index,true_label,prediction,record_id,platform,title,transcript,total_claims,false_claims,signed_error,absolute_error,error_direction
D_FROZEN_MINILM,446,3,1,tiktok:000196,tiktok,video,"A large study published in the British Medical Journal suggests that ADHD medication significantly reduces the risk of substance misuse, suicidal behavior, car accidents, and criminal activity in people recently diagnosed with ADHD. I read this article so you don't have to. Basically, researchers analyzed data from over 148,000 individuals in Sweden and found that stimulant treatment, particularly with methylphenidates or Ritalin, was associated with notable decreases in first-time and recurrent harmful events. So you can save this video or you can pause and look at this. Medication use was linked to a 17% reduction in suicidal behavior and a 25% decrease in substance misuse recurrence. So experts believe that these benefits may be due to improve impulse control and attention regulation. So access to treatment is still a huge problem, but these findings, again, reinforce that there's so much value in diagnosing and treating ADHD. Doing so potentially prevents self-medication, poor mental health, incarceration. They do say that individual factors like lifestyle and genetics could influence outcomes, but I thought this was a solidly validating evidence about something we've been screaming about for years. I'm going to be posting more as more articles come out, so just follow along if you want more information.",6,3,-2,2,underestimates_severity
D_FROZEN_MINILM,448,3,1,tiktok:000198,tiktok,video,"If you have ADHD and you feel like your brain is trying to fall asleep on you while you're doing focused tasks, you're not crazy. This data actually supports it. Researchers found higher frequencies that correspond to light sleep in ADHD brains when doing focused tasks that led to more errors and mistakes during those tasks. Not only do ADHD people struggle with maintaining the proper frequencies during sleep, we also struggle to maintain proper frequencies when we're awake and focused. If you want to learn more about working with your ADHD brain and creating lasting systems that will change your ADHD life, comment systems follow me if you like learning more about the science of your ADHD brain.",3,2,-2,2,underestimates_severity
D_FROZEN_MINILM,449,3,2,tiktok:000199,tiktok,video,"Hyperfocus and adults with ADHD. This is based off the article and the paper in Living in the zone Hyperfocus and adult ADHD by Upfeld et al. in 2019. By the way, my name is Alex. I'm an ADHD coach. I work with nutrition, hypermedicine, flow, genetics and a whole bunch of other stuff. So people with ADHD have something called hyperfocus. It's slightly similar to flow. I'm actually doing some research into that. It's quite interesting. This paper is really interesting because it mentions that people with higher ADHD symptomology, so people with higher symptoms or more frequent symptoms, they occur more frequently, have higher and total, sorry, higher total and dispositional hyperfocus and also more frequent bouts of hyperfocus. And these come across three different settings, so schools, hobbies and screen time. Basically, it means that the people who actually present with more symptoms or by the studies and by the questionnaires and all of that have more symptoms, have a higher chance of getting into hyperfocus. They have more opportunities to get into hyperfocus. I would say this leans more towards the hyperactive or super super active people. This is already less common with the inattentive people. That is mostly because we struggle to get into the flow hyperfocus state. And as soon as we encounter some form of difficulty, we tend to give up quite easy because it's too hard and we don't want to do it. However, the magic is when you push through, you can then actually then access hyperfocus. I know this because I'm combined and on my days I have low executive function and I go through the struggle phase, I just sit down, I do some breathing, I just push through the first five minutes and then I get into flow and then I can't stop. On my hyperactive days, yeah, like this this baby makes complete sense. You just get into more bouts of hyperfocus. The main thing here to realize is and the main important thing here is to not allow yourself to get lost in the hyperfocus because you will then not eat, you will not drink food, you won't go to the loo, you will actually do more, what I call damage in the day. What I mean by that is you're not feeding yourself, you're not giving yourself enough breaks. So then when you get into a hyperfocus stage, you are just in that stage and then once you're out of it, you're burnt out for the rest of the day. It would be wise to try to break it up into bouts of like an hour, hour and a half, maybe even half an hour, I wouldn't say half an hour, hour, hour and a half, maximum two hours, then take a break, do some like active recovery and then get back into it. Anyways, I hope this helps anyone who's interested in it and anybody wants to learn more about DHG, give me a follow. I'm the guy. ",7,3,-1,1,underestimates_severity
D_FROZEN_MINILM,450,4,3,tiktok:000200,tiktok,video,"Trauma causes ADHD. Not in all cases, but a subset of cases are caused by trauma. Now there's a caveat here. ADHD is not purely genetic and it's not purely environmental. It's epigenetic, which means it's genetic potentiation coupled with environmental stressors that activate it. The most common, but not the only, environmental form of activation is trauma. To do a deep dive with me on this, go check out my Substack article, The Trauma Genesis of ADHD, in which I detail all of this with research citations and provide diagrams like this, showing how daily trauma disrupts dopamine signaling and sets up a brain already vulnerable to develop ADHD that without trauma would have never exhibited ADHD symptoms to a clinical or diagnosable level. In this particular diagram, it's one on how hyperarousal can activate hyperactive ADHD. ADHD often reflects a brain that does not generate enough dopamine at rest. Dopamine helps us to know what to look at and pay attention to. Both pleasure and threat spike our dopamine because they signal things our brain needs to prioritize and examine this friend or foe. With dopamine spikes caused by pleasure or threats, we need a healthy rhythm. Moments of high arousal when the threat enters our life and moments of normal or under arousal once that threat is gone. It's this contrast that allows our dopaminergic system to work appropriately. But chronic trauma, bullying, identity shame, masking for neurodivergence, abuse or neglect, keeps our nervous system in high alert. And when it's stuck in high alert, our nervous system is flooded with adrenaline, cortisol, norepinephrine and dopamine. In that constant flood, our baseline of attention goes from here to here. And this flooded state becomes our new normal. So our brains adapt to that. They optimize for high arousal to keep us functioning, even though we're in a threat state. This hyperarousal state presents as hyperactive ADHD. And if it goes on long enough, the hyperarousal state persists, even once the persistent trauma is gone. Conversely, other people who have to exist in a hyperarousal state have a paradoxical reaction to hyperarousal in which they become under aroused or hypoaroused. People who experience a significant amount of persistent trauma tend to present as having inattentive ADHD. Even with treatment and even after the persistent threat is gone, the inattentive ADHD presentation persists. Again, let me be very clear. Not all cases of ADHD are caused by trauma. Some people have such a strong genetic predisposition to ADHD that the mere stress of living life activates it. However, another portion of people who have subclinical traits of ADHD, if they had never experienced persistent trauma, it's likely that they would not have developed ADHD to a clinical level, which means they would have ADHD symptoms, but they wouldn't need therapeutic or medical intervention because those symptoms weren't that severe. And lastly, there's a final category of people who have little or no genetic predisposition. But because trauma disrupts the same brain structures involved in meaning-making, executive functioning, memory formation, and an understanding of ourself, which are also the same regions impacted by ADHD, people with severe trauma can look like they have ADHD and that in active trauma states, it's impossible to tell whether or not it's trauma or ADHD.",9,9,-1,1,underestimates_severity
D_FROZEN_MINILM,454,4,2,tiktok:000204,tiktok,video,"What would be natural for ADHD symptoms in a young child? In his book Stop Autism Now, Dr. Bruce Fyff also looks at attention deficit syndrome and hyperactivity. And in the first three chapters he looks at the cause. And in 90% of cases he discovered the cause was the childhood shock. Because they contain neurotoxins, aluminium and formaldehyde. Did you know that's in the childhood shock? And they're neurotoxins. Did you know that the Amish have about 1% attention deficit syndrome, hyperactivity, autism? And did you know that the Amish don't give their children the childhood shock? And did you know that none of their children get the childhood illnesses? The childhood illnesses were mostly wiped out because of Florence Nightingale. Increased hygiene, sanitation and nutrition. See in the mid-1800s all the sewage from London went into the Thames. And the people living in London drank their water. No wonder the Black Plague happened. No wonder infectious diseases were out of control. That's why it's important to know our history. So what can you do for attention deficit syndrome? So low-carb, high-fibre, generous protein, great fats and supplementing with coconut oil. Because the coconut oil member breaks down to ketones which are neuroprotectors, neurohealers. And he shows in there, he's got many stories of children who conquered it. Especially going off all sugar, all artificial flavours and calories. Also wheat. Wheat gets the blood sugar level up just about as high as refined sugar. 50% improvement just by those dietary changes.",7,7,-2,2,underestimates_severity
D_FROZEN_MINILM,458,4,3,tiktok:000208,tiktok,video,"Difficulty regulating emotions is a hallmark for kids with ADHD. And it has more to do than just managing and controlling your emotions. Really the part of it that goes kind of awry is that their response is often an inappropriate behavior or emotion. And so it ends up being something small can turn into overreaction or an overblown response to that situation. So maybe they can't find a piece to their Lego set and they just push the whole thing off the table. Or you tell them they have to wait 10 minutes for a snack and they start yelling and screaming that they hate you. So why does this happen in kids with ADHD? So if you think about the brain, inside, deep inside, is where the emotional regulation occurs. And the front part of the brain is where executive function skills are. Kind of like the CEO of the brain. And what we know is that kids with ADHD have an increased response in the emotional part of their brain. And a decreased response in the executive function part of the brain. So they're likely to be more triggered emotionally. And when that goes to the front part of the brain, it's not filtered and processed correctly and inhibited. So it leads to this extreme or overblown reaction. When our kids experience stress or anxiety, and we know they experience that a lot, it causes the thinking part of the brain to shut down. Which is why when you try to reason with your kid when that is happening, it's often an epic fail. And what happens instead is that emotional part of the brain kicks in the fight, flight, or freeze reflex. And in the fight mode, what you will often see is your child yelling, getting angry, or using physical aggression. And to top things off, the cherry on the ADHD Brain Sunday is that our kids also have more difficulty calming down or shifting their attention to something else when they're upset.",7,6,-1,1,underestimates_severity
D_FROZEN_MINILM,465,3,1,tiktok:000215,tiktok,video,"It does feel as if ADHD is everywhere. One reason for that is greater awareness. It's a condition that people are now much more conscious of, particularly in adults, but also in children and young people. So lots of celebrities and sports stars have disclosed their diagnosis and spoken about what it's like to live with ADHD. People like the swimmer, Michael Phelps, the gymnast, Simone Biles, or the actor Tom Holland. So I think the stigma that once perhaps was attached to ADHD has reduced a bit. And so many people are now talking about it. It has become a bit more normalised. And I think all of that has led in turn to a huge growth in people receiving a diagnosis as they recognise the symptoms and think, that could be me. So in March 2025, 20,000 people in England were referred for an assessment. That's up by more than 13% on the same period the year before.",5,3,-2,2,underestimates_severity
D_FROZEN_MINILM,480,4,1,tiktok:000230,tiktok,video,"The current ADHD diagnostic criteria is biased against women in general. So take this female-focused ADHD quiz if you think you might have ADHD. My name is Dr Ali Ajaaz, Consultant Psychiatrist and score each of the next 11 questions out of 5 with 1 being very rarely to 5 being very often and I'll tell you what your score means at the end. Here we go. Number 1. Are you clueless as to how others manage to lead consistent regular lives? Number 2. Do you have trouble controlling what you spend your money on? Number 3. Are requests for one more thing, just one more thing at the end of the day, emotionally triggering? Number 4. Do you feel like you are passing for a normal person but really feel like an imposter inside? Number 5. Do you feel you have better ideas than others but are just unable to organise them enough or act upon them? Number 6. Have you ever been thought up as selfish because you don't write thank you notes or send birthday cards? Number 7. Do you feel like you are either always on the go like a tornado or just slobbing around like a couch potato but never in between? Number 8. Do you often think twice about having people over to your home because really you are just ashamed of the mess? Number 9. Do your friends or family call you a slob or just simply very spacey? Number 10. Is all your time taken up just holding your life and shit together with no time for fun or relaxation? Number 11. Do you often despair that you will never fulfil your potential or achieve your life goals or ambitions? Now if you scored over 35, it's possible that you might have ADHD and I would suggest speaking to your doctor about a specialist referral or as a consultant psychiatrist myself, drop me a message or check out my website via my bio.",13,13,-3,3,underestimates_severity
D_FROZEN_MINILM,482,3,1,tiktok:000232,tiktok,video,"If you think you have ADHD, please get tested and don't rely on social media to diagnose you. Click the link in the bio, ADHD online, Eric B. Zink. You can get tested. There's a code there that gives you 30 bucks off the test. But the reason you want to get tested is one, an ADHD test to truly get tested is usually about an hour and a half to two hour long test. And it's a bunch of different questions to find cycles and patterns in your answering process. It also helps you now truly understand and get diagnosed because a lot of people don't realize that ADHD mirrors bipolar 2 in a lot of ways. Sometimes even some symptoms of BPD. There's a lot of different mental illnesses out there that have similar traits that do overlap in different areas. So to get a true diagnosis is so important because that leads you to sometimes the right meds, the right therapy, the right coping tools. Otherwise, you think you have a diagnosis and you are struggling because you are coping for the wrong diagnosis. And just because you're diagnosed doesn't mean that you're a victim to anything. It doesn't mean that you're weak or any of that. It just allows you now to know what you need to focus on and work on to make life better.",5,3,-2,2,underestimates_severity
E_FINETUNED_BERT,9,2,1,youtube:000009,youtube,How Caffeine Helps People With ADHD,why does tea or coffee calm me down emotionally when I have ADHD this is super cool so you look at ADHD their minds are moving too fast I get distracted I'm thinking about this I'm thinking about this I'm hyperactive I'm fidgeting you know and what is the medication that we tend to give people who are who have ADHD stimulants wait but if they're moving too fast why am I stimulating them or more importantly what part of the brain am I stimulating what I'm stimulating with people with ADHD is the brakes I'm hyper activating the part of your brain that controls the other parts of your brain this is why tea or coffee helps people with ADHD calm down it hyper activates your frontal lobes which then control or suppress your emotional circuitry so it's kind of weird but we actually want to hyperactivate people with ADHD not slow them down I'm going to strengthen the brakes,4,1,-1,1,underestimates_severity
E_FINETUNED_BERT,16,2,4,youtube:000016,youtube,An ADHD Diagnosis Does Not Mean Medication,"Hi I'm Rick Green, I'm a comedian who has a science degree and attention deficit hyperactivity disorder (ADHD). In the videos that I'm making for my YouTube channel Rick has ADHD I often Advocate and recommend getting properly diagnosed, now what I hear from people is two things, one is I couldn't wait to get diagnosed and when I was diagnosed everything started to make sense. Okay there's two or three responses, another response is I really would like to find out but I'm waiting because there's a long waiting line, and I've done a video about that as well. Then there is the I'm pretty sure I have it, I've read all the checklists, took all the online screener tests and so on, but I don't want to have to take drugs, so I'm not going to get diagnosed. So uh, I don't know where you live but nobody can force you to take a medication for anything, if you had a fatal disease and there was medication for it you don't have to take it, they'd recommend you take it, and you might want to learn more and decide if you want to take it. But with ADHD medication despite its wonderful track record most people I know who've tried it, stick with it, it's been a life changer, and some people I know have tried it, didn't like it, and stopped taking it, and that's the thing, you could try it, because I was reluctant, I have to tell you I don't drink, I never smoked any of that. So my friends all did, that that was fun, but I didn't take drugs. So the idea of taking a drug, a medication, that worried me, I was frightened that I was going to turn into a zombie or something, and it actually just made me calmer, but I wasn't zombified. I actually just got more done with less stress and it turned down that noise of the five radio stations that are playing in my head way down so I could sit and actually do taxes, which was shocking to me, shocking, I just did years worth of taxes in one day. So you don't have to take medication, you don't have to do anything, but once you know for sure what's going on believe me you are going to want to try different strategies and tools and techniques, and apps, and all of these things that are going to make life so much easier.",4,1,2,2,overestimates_severity
E_FINETUNED_BERT,34,3,1,youtube:000034,youtube,ADHD Late Diagnosis Consequences,"People say the ADHD diagnosis is pointless, labeling yourself. Did you know that not being diagnosed can lead to some pretty serious consequences? Two times as many relationships fail when one of the partners has ADHD. Literal jail. Research suggests that between 25 and 45% of people in prison would meet the diagnostic criteria for ADHD, and that's compared to 5% of people in the general population. Addiction. People with ADHD who are not diagnosed still have symptoms and may end up turning to unhelpful coping strategies that can turn into addictions that they can't get away from because they still need a crutch to cope with their ADHD symptoms. Low self-esteem. Shame. ADHDers have received so many more negative messages by the time they're even 10 years old. And this means that they do not feel good about themselves, and this can lead to things like not being able to maintain boundaries, being a people pleaser, and secondary to that, not achieving your academic potential, not achieving your career goals.",5,3,-2,2,underestimates_severity
E_FINETUNED_BERT,39,3,1,youtube:000039,youtube,Professor said ADHD isn’t real… wait till you see this 😳,"Just a reminder, anyone that's claiming that they have, or they do have ADHD, I need you all to understand that if you got a bad grade, I believe you guys need to study a little bit harder. Sorry, I feel like that was incredibly rude. I mean, are you kidding me? I got diagnosed with ADHD at a very young age, and classes like this that are extremely hard and have extremely long lectures and a lot of information, and for you to just say that we need to work harder is absolute >> I mean, I've been teaching this class for about like 10 years, and I've never had any student complain to me about anything. I beg to differ. You have two stars on RateMyProfessor, and a lot of the comments are saying that you are a tough grader and give way too many slides. So, more information is not a good thing for students with ADHD, but clearly you wouldn't understand that because you just don't believe it's a real thing. Luckily, my doctor told me to look up this website called I Hate Reading. You can upload every single lecture slide, and it will make you flashcards, quizzes, so you could actually work with the information.",2,1,-2,2,underestimates_severity
E_FINETUNED_BERT,42,1,4,youtube:000042,youtube,ADHD is not real! #adhd #adhdawareness #adhdproblems #adhdlife #neurodivergent #neurospicy #fyp,what is ADHD it's just an excuse to be lazy have you heard that before you've been one of those people that have said that that you just AG your ADHD is an excuse and you're just being lazy I'm going to give you an example of what it's like to have an ADHD brain ignore that thing shaking so let's say you got a car you got an Audi so per someone that's neurotypical they'll get in the car and they'll start they turn the key and they start the engine and it's start straight away done and we'll start driving someone with ADHD now it's the same car it's an Ali however the engine parts are faulty you know the glow plugs might need you know replacing or you know so you start the car it's taking some time to start it's going and then it's going to take a while for it to start and then once it starts it'll get going but it's going to take time to speed up Let the clutches gone so that's the best I can explain,2,0,3,3,overestimates_severity
E_FINETUNED_BERT,60,1,2,youtube:000060,youtube,Rejection sensitivity & ADHD | Experts answer,why am I so sensitive to rejection rejection is hard for everybody but as it turns out people with ADHD often suffer from something called rejection sensitivity dysphoria now you can have rejection sensitivity without ADHD but we often see that they go hand inand and what this means is is that you might misinterpret things and become overly emotional about things an example would be that someone looks at you the wrong way and you immediately become panick that they hate you and what your ADHD does is it gets you stuck you're unable to zoom out and see that he looked at everybody that way or he doesn't even know you and then the emotions become overwhelming and at that point you become disregulated and the problem with that is sometimes you can misinterpret the situation or overreact to the situation and then the person may become defensive or angry and all of a sudden everybody's angry and sensitive and disrupted that's why it's important to take a step back sometimes just take a deep breath count to five see the broader picture and maybe regulate your emotions before you go down the rapit hole,4,0,1,1,overestimates_severity
E_FINETUNED_BERT,68,2,1,youtube:000068,youtube,What Actually Causes ADHD? Dr. Vishal Kasal Explains the Real Brain Science Behind It,"What causes this ADHD? Is it a brain problem that you know no normal development? >> So it is it is a brain problem. The they are still trying to find out the exact reasons but it seems to be multiffactorial in nature. Okay. So uh the there are three things which they have consistently seen. Uh the prefrontal cortex uh is the last one to mature. In people with ADHD, they have seen that the gray matter thickness in the prefrontal cortex is on the lesser side. Ability to think is because of the gray. So that the thickness of that is slightly reduced in people with ADHD. Uh and uh what they have also seen is that it matures or the malination happens in a delayed basis in people with ADHD.",8,3,-1,1,underestimates_severity
E_FINETUNED_BERT,91,3,1,youtube:000091,youtube,Is It Bipolar Disorder or Severe ADHD?,lot of people who get misdiagnosed with bipolar disorder who actually have severe ADHD because at the end of the day both conditions are impulse control disorders the difference is that with bipolar disorder you expect to see sustained periods of elevated mood or depressed mood and by sustained I'm talking about a week whereas with ADHD you tend to see swings in mood hour by hour uh potentially due to challenges with self regulation,4,2,-2,2,underestimates_severity
E_FINETUNED_BERT,92,3,1,youtube:000092,youtube,How to treat ADHD and depression | Experts answer,how do you treat ADHD and depression so this is pretty straightforward for me obviously both disorders need to be treated but there's a hierarchy here if you're concerned that you have depression at all we always treat that first the first and foremost is making sure that you're safe that you're not feeling hopeless or suicidal the key to that is is that if you properly treat the depression you get the help you need whether it's therapy meds family support it really will have a huge impact on your ADHD because people that are depressed really can't manage their ADHD even if they're on the right meds and even if they have the world's greatest support system if you're suffering from depression you're not going to have the energy or the focus to take the steps you need to feel present and engaged so the key is take care of yourself first make sure you're safe treat the depression and the ADHD will follow,6,3,-2,2,underestimates_severity
E_FINETUNED_BERT,107,2,1,youtube:000107,youtube,Episode 53: ADHD #keepgoing #adhd #adhdawareness #adhdfamily #unconditionyourselfwithnamitathapar,"What is ADHD and what are its symptoms? The first component is hyperactivity. They can't sit in one place. They want to touch everything. What is the difference between ADHD and ADD? So It's Attention Deficit Disorder. So, it's just The attention part. If it's attention hyperactive deficit disorder, then you have the whole thing. Is it something that's life long, because we see a lot of adults with it? It's there. Many of us also have it. Oh, really? We all have them around. 10%, one out of ten kids, has it. Exactly. Let's talk about diagnosis. There's no MRI. There's no CT scan. There's no X-ray. There is no imaging test that can diagnose ADHD. What is the treatment? So, ADHD isn't something that leaves you. It's with you for life.",5,2,-1,1,underestimates_severity
E_FINETUNED_BERT,111,2,1,youtube:000111,youtube,ADHD in Children - Treatment Methods with Dr. Chiang,you want to rule out all diagnosis before you settle on ADHD and the reason why is because there are specific treatments for ADHD that will not work if your child doesn't actually have ADHD so stimulate medications that you have heard so that's the first treatment that everybody ask for and that's what schools often ask for because they just want the child to calm down however a child who does not have ADHD the stimulant medications can actually cause them to be more anxious and agitated so it does the opposite of what you would expect just remember they all have side effects um you want to keep a a close eye on that a lot of children don't sleep on simulate medications and they don't eat very well either so you definitely want your pediatrician or other medical doctor to keep a close eye on your child there are what we call behavioral strategies um so sometimes kids can go and see a psychologist or a social worker or any um mental health therapist can teach your child obviously this is when your child's a little bit older I would recommend at least eight when your child is able to understand and make changes um and so they can teach them strategies like how to organize how to manage time um how to one of the common themes of ADH children who do have ADHD is they're very forgetful right they they don't remember things so a lot of times us adults keep reminding them but if they're not going to remember the information provide like let's say visual cues those of us who are older we use a planner organizer and you can definitely start teaching that y um and then what also happens um you know you can also modify you want to make sure your child is getting enough sleep getting enough to eat right if we if they're on stimulate medications their appetite will be less so you want to make sure that all these other things are getting adequate sleep eating enough and so that we don't have other reasons for causing them to be inattentive or hyperactive,11,4,-1,1,underestimates_severity
E_FINETUNED_BERT,113,3,4,youtube:000113,youtube,How to manage ADHD paralysis 🧠 #adhd #adhdsupport,"People with ADHD struggle with motivation. So instead of trying to find motivation, it's better to try to find momentum. And you can find momentum by stacking dopamine. For example, if you start your day with a really big task, which needs motivation, which is what we don't have, you'll become overwhelmed, give up, and then spend the rest of the day full of shame, doom scrolling social media. Instead of that, try starting the day with a really small task. That'll give you a little bit of dopamine which you can use to start the next slightly bigger task. Continue this pattern until you've stacked enough dopamine and built enough momentum and use this momentum to attack the bigger tasks later in the day. And by this stage, you'll have so much dopamine that you'll probably even enjoy the big task.",5,3,1,1,overestimates_severity
E_FINETUNED_BERT,119,4,3,youtube:000119,youtube,"My Child Has ADHD, What Can We Do?",hey everyone I'm going to show you a research article on ADHD in in its relation to neural inflammation and oxidative stress and I'm going to give you some tips on things that you can do to help your kid decrease that stress on their body so what we end up finding in kids that have ADHD is a lot of times their brain is inflamed and they have a lot of what's called oxidative stress or simply meaning that they can't detoxify efficiently enough they're they're getting a buildup of waste products and they're getting a lot of oxidants which creates a lot of more inflammation top three things that can play into this is lack of appropriate antioxidants in their body or not enough antioxidants to help combat that autoimmunity is another really big one and then mitochondrial dysfunction which I'm going to go into more detail in a longer video on YouTube but I want to give you a few things that you can do to help with this so use of dietary and natural components to help against oxid stress and neural inflammation and ADHD best things that we can start doing is taking a high amount of omega-3 fatty acids especially DHA and EPA which are mainly found in fish oils an acetylcysteine is a precursor for antioxid or for the antioxidant glutathione so Antoine's great sulphoraphane is found in um broccoli Sprouts cauliflower great for anti-inflammatory and then as many flavonoids as you can get that means eating a lot of different colors and fruits and vegetables those are great ways to get a ton of antioxidants and help decrease that inflammatory load,7,7,-1,1,underestimates_severity
E_FINETUNED_BERT,122,1,3,youtube:000122,youtube,⏰ ADHD & Time Blindness: The 3x10 Rule That Actually Helps,"So there are three big problems that those of us with ADHD and executive function challenges have when it comes to managing time. With the ADHD brain one of the three problems with managing time is called time blindness, we tend to be very unrealistic about time and that can get us into a lot of trouble. Number two is because of this time blindness and because of just challenges with time managment and the ADHD brain being late and often what comes with being late is being unprepared and that leads to number three a lot of us with ADHD brains and executive function challenges tend to be poor at planning, poor at forethought right",4,0,2,2,overestimates_severity
E_FINETUNED_BERT,124,3,4,youtube:000124,youtube,How To Beat ADHD,"One of the parts of your brain, if you have ADHD, that does work even better than a neurotypical person is your sensory input. This is what makes us highly distractable. We get so distracted by sensory stimuli. The sensory parts of our brain are hyper sensitive. So instead of an internal biological clock subconsciously measuring things, if we have data written out and we see it with our eyes, that will affect our brain in a more profound way. And now you ask, why is that? That's because our internal sensors are impaired. We're so much more sensitive to things from the outside because our internal biological clock doesn't work. That's a closer example of like a minus two over here, a plus two over here. The problem is that in most cases, this plus two of sensory sensitivity creates problems. Okay? So, time blindness is a huge huge huge thing. And the most important way to do that is to externalize your clocks and pay attention to them. Write things out, measure things to really figure out how long things take. And it's really cool because when I do this with patients, their natural ability to be able to estimate how long tasks take and complete them just goes up. Once you feed that information to your brain, then your brain is able to calculate. It's no longer a question mark. And so things just get",5,3,1,1,overestimates_severity
E_FINETUNED_BERT,140,3,4,youtube:000140,youtube,Can You Have ADHD & OCD? Here's What Helps (From A Psychiatrist),"So, can I have ADHD and OCD at the same time? All the time. I see it particularly in children and grandchildren of alcoholics. What we see in the brain is the middle front part of the brain works too hard. And an area called the inferior orbital prefrontal cortex doesn't work hard enough. So, it's like you have low levels of both serotonin and dopamine. And early in my career, I'd use a combination of Prozac and rolin. Miraculous for some patients. Now, I'll use more supplement options like 5HTP and rodeiola ashwagandha gensing and just to help balance the brain happens all the time.",4,3,1,1,overestimates_severity
E_FINETUNED_BERT,144,3,2,youtube:000144,youtube,Easy Natural Treatments for A.D.D. and A.D.H.D,treatment for ADD and inattentive add is the same as classic very similar even though it's not identified until later the treatments are the same for almost all of these add I like identifying each add so you can see what it is but you're not going to see much variation in the treatment because they're also similar intense aerobic exercise I like to do Jiu Jitsu that's me right there in the the blue ghee the blue uniform um limit video games and T TV especially the the violent and the aggressive ones for somebody who has ADD inattentive add l-tyrosine again helps with the neurotransmitters fish oil where have we heard that before high protein low carb diet,6,4,-1,1,underestimates_severity
E_FINETUNED_BERT,145,2,1,youtube:000145,youtube,How do #periods impact #ADHD symptoms? #pms,"I'm going to explain how your periods impact ADHD symptoms in less than 30 seconds. So, strap in. Two hormones you need to care about here, estrogen and dopamine. Estrogen increases the amount of dopamine made and decreases its breakdown. Dopamine helps you regulate attention and manage motivation. The week before your period, your estrogen levels drop. Less estrogen equals less dopamine equals more problems.",3,1,-1,1,underestimates_severity
E_FINETUNED_BERT,150,2,3,youtube:000150,youtube,Natural Recommendations For Kids With ADHD,"So stimulants like rolin or aderall are the number one prescribed treatments for kids who have ADHD. It is never number one in my mind. Now I'm not opposed to medicine. I just it's not the first thing I think of. The first thing I think of is what's their diet like? There's a study from Holland that was replicated that showed when you k put kids on an elimination diet. They got rid of gluten, dairy, corn, soy, artificial dyes, and sweeteners, 70% did not have ADD after 3 months. Diet is so important. There's another study with phospatidal searing showing that it can be uh effective. Another study with picnogginal uh marine pine bark uh shown that that can be helpful. You also want to make sure you check their feritin levels. Feritin is a measure of iron storage because low iron. Low feritin levels have been associated with ADD and just giving them feritin sometimes can make a huge positive difference.",6,2,1,1,overestimates_severity
E_FINETUNED_BERT,155,4,3,youtube:000155,youtube,TREATING ADHD with Innovative Therapy AT HOME (Dr. Richard Abbey) #shorts,breaking news everybody did you know you can actually remediate your child's difficulty and help them overcome their problem without external forces you can actually image their brain and see what's going on and all they got to do is watch like a movie because you have a brain computer interface to exercise their brain we've worked with thousands of clients and they have overcome their problem and it's quite amazing when you sit back and you can see what the child can do and realize their potential what is your potential how would you know unless you measure it we show you precisely what the potential is and how to target that and so you can provide that for your child [Music] you,3,3,-1,1,underestimates_severity
E_FINETUNED_BERT,159,2,1,youtube:000159,youtube,Can ADHD Be Treated Holistically? 💊,can add be treated without medication the answer is yes add can be addressed holistically through a number of different strategies including exercise especially cardio enhancing blood flow to the front of your brain helps with Focus number two supplements things like Omega-3s phosphoserine ashwagandha jinsang riola but also neuro feedback can be very helpful neuro feedback allows us to train electrical activity in our brain which helps enhance Focus lastly behavioral strategies setting up your workspace to serve you as opposed to distract you,5,2,-1,1,underestimates_severity
E_FINETUNED_BERT,173,3,4,youtube:000173,youtube,How to spot ADHD in women 💚 #adhd #adhdbrain #neurodivergent,how to spot ADHD and women in 25 seconds they will overthink everything that's because the hyperactivity is in their heads it's like five squirrels on speed barreling around up there and it never stops ever and this will cause a lot of anxiety which is why so many women were misdiagnosed with an anxiety disorder they will be great in a crisis but can become overwhelmed over something small they will overshare at Social Gatherings and then spend months thinking everyone thought they were too much and now hates them even their best friends they will have a messy room but know the exact location of everything when someone tells them a story they will reply with a similar story they're not trying to make it all about them it's their way of showing they understand they'll be very good at hiding their problems so people will think they're happy maintaining friendships is hard because object permanence makes it easy to forget people exist they will spend their life feeling like they are constantly just barely staying above water they'll wish they could go back in time put their arms around the younger version of themselves and reassure them that everything is going to be okay and that they're not broken just different,8,5,1,1,overestimates_severity
E_FINETUNED_BERT,179,1,2,youtube:000179,youtube,What are impulsive symptoms of ADHD?,do I have ADHD I'm an adult and what are these impulsive symptoms well you would have been impulsive all your life and this may have expressed and you're a child with running around and getting into difficulties running across roads being a Flight Risk people having to your parents having to keep hold of you uh impulsively doing something that seems like a good idea at the time because it is more sensation seeking and it's thrilling but actually it's not really such a good idea when you think about it as an adult you might be have got into debt because you spend you're impulsively spending on the internet online there's no filter between what you think and what you say or between what you think and what you do you can't stop you just do it and that gets you into all sorts of problems you've probably littered with upsetting people people that you care about you don't mean to do it but it just comes out before you can stop it you can find out more on my website,5,0,1,1,overestimates_severity
